id,gm_1_ws,gm_0.9_ws,gm_0.8_ws,gm_0.7_ws,gm_0.6_ws,gm_0.5_ws,gm_0.4_ws,gm_0.3_ws,gm_0.2_ws,gm_0.1_ws,gm_0_ws,wm_-0.5mm_ws,wm_-1mm_ws,wm_-1.5mm_ws,wm_-2mm_ws,wm_-2.5mm_ws,wm_-3mm_ws,wm_-3.5mm_ws,wm_-4mm_ws,gm_0mm_ps,gm_0.25mm_ps,gm_0.5mm_ps,gm_0.75mm_ps,gm_1mm_ps,gm_1.25mm_ps,gm_1.5mm_ps,gm_1.75mm_ps,gm_2mm_ps,gm_2.25mm_ps,gm_2.5mm_ps,gm_2.75mm_ps,gm_3mm_ps,gm_3.25mm_ps,gm_3.5mm_ps,gm_3.75mm_ps,gm_4mm_ps,gm_4.25mm_ps,gm_4.5mm_ps,gm_4.75mm_ps,gm_5mm_ps,gm_5.25mm_ps,gm_5.5mm_ps,gm_5.75mm_ps,gm_6mm_ps,gm_6.25mm_ps,gm_6.5mm_ps,gm_6.75mm_ps,gm_7mm_ps
115,-0.22527678,-0.29802945,-0.40659732,-0.4751065,-0.49307096,-0.53292733,-0.59305555,-0.6814001,-0.77088726,-0.87561166,-0.92436594,-0.91798884,-1.043964,-1.0812589,-1.0153936,-0.86014265,-0.66026276,-0.4902142,-0.40304172,-0.40627512,-0.4784413,-0.60654986,-0.6398209,-0.69268066,-0.7090222,-0.7151299,-0.7341963,-0.7373302,-0.704491,-0.6800762,-0.67864907,-0.7294696,-0.7513363,-0.83414656,-0.84333456,-0.8786204,-0.957029,-0.9928366,-1.0052097,-1.0120564,-0.9798831,-0.95068175,-0.9113162,-0.8620416,-0.8293526,-0.78055614,-0.7182279,-0.6642003
116,-0.19648083,-0.07927296,0.026927566,0.11591112,0.208578,0.2709145,0.27424195,0.24602458,0.17898712,0.10823284,-0.009600825,-0.15478131,-0.1601872,-0.08156754,0.020576904,0.13140485,0.1680114,0.19211555,0.14131705,-0.30945915,-0.19362201,-0.092124425,0.0059098303,0.10419994,0.16705593,0.15832299,0.15025729,0.13135782,0.11980601,0.09140495,0.07225819,0.026749711,0.008747853,0.0060687023,0.0033950047,-0.010971326,-0.005439866,0.0024030122,0.044831734,0.08234748,0.115269676,0.15765166,0.18243264,0.2032581,0.19522049,0.1961694,0.19169964,0.17119645
117,-0.48500195,-0.30216205,-0.08675282,0.061745748,0.13528197,0.115890756,0.08843782,0.10853468,0.03618457,-0.028025968,-0.1687031,-0.2279601,-0.28482297,-0.23669922,-0.039748088,0.10963438,0.24479061,0.2741951,0.27578926,-0.701661,-0.47863555,-0.30583763,-0.1895516,-0.11214526,-0.06516608,-0.051754255,-0.06391724,-0.07890937,-0.048733477,-0.09134778,-0.097297125,-0.11516208,-0.1286652,-0.15814394,-0.16383156,-0.13679473,-0.104208946,-0.049890313,0.012655035,0.06564083,0.10527041,0.17464389,0.22661708,0.22625537,0.23081294,0.23982385,0.26854193,0.2645107
118,0.0332773,0.004476413,0.061695073,0.097024515,0.08652497,0.08537431,0.024779247,-0.0914597,-0.22120436,-0.39805877,-0.6253628,-0.85701126,-0.96770436,-0.9213141,-0.7849096,-0.648226,-0.5522959,-0.44727093,-0.3635691,-0.0033636072,-0.044207994,-0.0074286265,0.02987654,0.029026186,0.01622791,-0.022593739,-0.06407353,-0.1388473,-0.20483503,-0.31333718,-0.38548708,-0.45204416,-0.53250855,-0.5853551,-0.61511403,-0.65607893,-0.66719735,-0.69602084,-0.6935354,-0.70119756,-0.6835417,-0.70076585,-0.6783812,-0.63951755,-0.63571584,-0.62729806,-0.59974146,-0.5647738
119,-0.67582077,-0.7566178,-0.72016436,-0.75361514,-0.719554,-0.6864862,-0.74427015,-0.8832761,-1.0062305,-1.1405699,-1.3063446,-1.4550676,-1.5337696,-1.5318542,-1.3513699,-1.0345503,-0.79684746,-0.6376346,-0.54548955,-0.846182,-0.91602147,-0.8857629,-0.83990014,-0.80941415,-0.76442647,-0.7750732,-0.82946354,-0.9127481,-1.0009061,-1.0885863,-1.1787053,-1.3278456,-1.359037,-1.3871186,-1.4156649,-1.433005,-1.4109377,-1.4344478,-1.3995813,-1.3521402,-1.2638835,-1.2198645,-1.1927902,-1.132597,-1.0830946,-1.0823319,-1.0477837,-1.0196182
120,-0.341954,-0.42264983,-0.517485,-0.54742706,-0.53130347,-0.55411774,-0.5975491,-0.6277852,-0.68208253,-0.75397843,-0.8001319,-0.8749337,-0.88889575,-0.8960506,-0.8289377,-0.75959474,-0.6771474,-0.5678736,-0.50601584,-0.3477744,-0.4467326,-0.5482537,-0.49989218,-0.5430049,-0.5830815,-0.5947364,-0.60848635,-0.61815894,-0.62263364,-0.6426884,-0.62693864,-0.6525384,-0.69526,-0.7276981,-0.7505767,-0.77908075,-0.796245,-0.8288017,-0.80572456,-0.7826098,-0.7635961,-0.7325551,-0.7065215,-0.6914462,-0.6571497,-0.6089462,-0.5553496,-0.51351947
121,-0.816439,-0.86585236,-0.8594411,-0.86982995,-0.8510089,-0.79566824,-0.84047425,-0.9125265,-1.0028892,-1.1367445,-1.3572813,-1.4023932,-1.482174,-1.4581285,-1.3169805,-1.2019038,-1.0797199,-1.0139319,-0.9583022,-1.2487452,-1.23006,-1.1475811,-1.085443,-0.99654406,-0.95839053,-0.9228855,-0.90888864,-0.888959,-0.90309656,-0.8994315,-0.89870185,-0.9158826,-0.9391807,-0.98382,-1.0468615,-1.0810076,-1.1225007,-1.1423191,-1.1187081,-1.0830177,-1.0560814,-1.0175507,-0.99250746,-0.9365114,-0.9167393,-0.8942634,-0.87317896,-0.83153313
122,-0.03502064,-0.035772953,-0.1180287,-0.119479425,-0.13185947,-0.17527013,-0.18878973,-0.20139888,-0.24351561,-0.33273223,-0.34974456,-0.31009284,-0.3170751,-0.43986782,-0.5362794,-0.6398599,-0.6667286,-0.6751601,-0.6317429,-0.14115371,-0.16316278,-0.21158093,-0.22702174,-0.2569622,-0.266073,-0.24272847,-0.23587869,-0.2240411,-0.17036149,-0.141759,-0.129817,-0.1441025,-0.15974551,-0.17666255,-0.21034712,-0.24195017,-0.30937096,-0.37104997,-0.38371187,-0.4021282,-0.40475827,-0.42727917,-0.43638602,-0.45694533,-0.5114033,-0.5372693,-0.54994595,-0.5589885
123,0.03205638,0.057472374,0.15892376,0.33888704,0.3885932,0.38700622,0.34541866,0.17858596,-0.042759728,-0.3356314,-0.78294384,-0.9831257,-1.1115164,-1.0259118,-0.8869586,-0.7227132,-0.6012573,-0.46792623,-0.3082545,-0.10610685,-0.11413862,0.017855557,0.2133217,0.31106943,0.36196485,0.3514976,0.30686256,0.23403126,0.2019314,0.11210967,0.03505825,-0.018170549,-0.1342925,-0.20598973,-0.3223901,-0.41734305,-0.49885064,-0.5773168,-0.6284164,-0.6665321,-0.6812495,-0.68836534,-0.68282396,-0.68752474,-0.659878,-0.6532248,-0.6341289,-0.6137868
124,-0.40061307,-0.34534612,-0.26220623,-0.21120472,-0.25834364,-0.3023058,-0.31002432,-0.30268854,-0.3214209,-0.3051505,-0.29570377,-0.26995733,-0.25002545,-0.13969433,-0.032733932,0.07705828,0.097432375,0.04368396,0.00081472396,-0.38182363,-0.28487712,-0.23452345,-0.17404778,-0.18616684,-0.20841666,-0.26793644,-0.28774598,-0.3290742,-0.30853292,-0.27328706,-0.24468729,-0.20126879,-0.14808902,-0.059582938,0.0361905,0.13393794,0.19496977,0.27062193,0.29465333,0.34528068,0.3685909,0.36007693,0.360555,0.3478228,0.33059856,0.30814964,0.26177517,0.23496535
125,-0.17451763,-0.2482284,-0.25346145,-0.25809455,-0.24187367,-0.20737924,-0.19014814,-0.17783774,-0.2758484,-0.35145473,-0.42207202,-0.40370068,-0.43891534,-0.46101922,-0.41649774,-0.43177485,-0.3848189,-0.39078447,-0.3704755,-0.10512727,-0.1256299,-0.17085725,-0.17981333,-0.19113491,-0.16024062,-0.12160011,-0.087982915,-0.022095652,0.037517138,0.059574552,0.023905342,0.044903796,0.050015755,0.0122325355,-0.078035206,-0.16032083,-0.23247194,-0.31268647,-0.3905227,-0.43680054,-0.53239256,-0.55317736,-0.57824016,-0.590126,-0.6038231,-0.6141929,-0.62481004,-0.62719053
126,-1.1870071,-1.3388485,-1.4308908,-1.5179955,-1.5426742,-1.5585811,-1.6478662,-1.6689844,-1.7307608,-1.826905,-1.8576499,-1.8233765,-1.792437,-1.6738263,-1.4669131,-1.3287569,-1.2056755,-1.2572396,-1.1959251,-1.1902384,-1.3916812,-1.5088181,-1.547341,-1.5788364,-1.56608,-1.5623068,-1.5490037,-1.5349258,-1.5311624,-1.4828392,-1.4196242,-1.3563565,-1.3180481,-1.2868408,-1.2458735,-1.2170613,-1.1618936,-1.1161885,-1.0689163,-1.0603087,-1.061662,-1.0170584,-0.9835221,-0.9251723,-0.9269828,-0.9237067,-0.953154,-0.9255473
127,0.7989753,0.89099157,0.91342986,0.9006382,0.882406,0.859035,0.8254474,0.7663816,0.72427994,0.68520474,0.69413334,0.5485137,0.46861866,0.39437872,0.35486317,0.32156888,0.37846535,0.43563184,0.47385845,0.5445327,0.61802584,0.5881209,0.6233083,0.64772815,0.6670466,0.63906443,0.6023865,0.56909424,0.5441495,0.50392395,0.4805243,0.43584487,0.41969806,0.4260275,0.42329657,0.42411265,0.44335583,0.43788123,0.4645695,0.48912612,0.48263866,0.50211215,0.5072153,0.5237913,0.5400537,0.5426533,0.5558291,0.54562706
128,0.14710669,0.17325182,0.24214771,0.27244586,0.3309466,0.3686241,0.35367575,0.34425244,0.24096024,0.100083135,-0.07590477,-0.17304276,-0.20945792,-0.15607035,-0.1186584,-0.0027036995,0.082944125,0.1718318,0.17840554,0.31648943,0.31940007,0.33452934,0.34450135,0.3549982,0.3501421,0.3291341,0.34218368,0.34903407,0.3895959,0.4138509,0.4017652,0.4081773,0.4134587,0.41129014,0.38746697,0.39065066,0.3575514,0.28685343,0.24298967,0.20219213,0.16555145,0.13001399,0.08651899,0.057844087,0.029453298,0.020838218,0.033915468,0.008164956
129,-0.42300802,-0.563594,-0.5725392,-0.55211115,-0.54566056,-0.5637225,-0.63696957,-0.72585523,-0.8936816,-1.008819,-1.1465545,-1.2514284,-1.2920691,-1.2239168,-1.1383904,-1.0065118,-0.92584604,-0.8263983,-0.7637338,-0.47244078,-0.511801,-0.48448738,-0.43018198,-0.38114053,-0.37829095,-0.3887132,-0.37381077,-0.4135043,-0.41183484,-0.4398381,-0.4702096,-0.5405728,-0.62801164,-0.670203,-0.7287719,-0.803045,-0.89235175,-0.96862435,-1.0066313,-1.0209398,-1.0356842,-1.0309677,-1.0234207,-1.0140901,-0.97258645,-0.93081355,-0.9191565,-0.8949416
130,-0.10862066,0.024983007,0.02021113,0.13599756,0.23532946,0.3196868,0.33305648,0.3327754,0.34980717,0.2845189,0.124940656,0.0047174445,-0.074345365,-0.15564017,-0.188223,-0.24077784,-0.24106552,-0.16889346,-0.12737817,-0.11708759,-0.1385253,-0.14354871,-0.14125699,-0.092313334,-0.07512988,-0.01226298,0.042570964,0.096499234,0.13250914,0.17278844,0.16166946,0.19616465,0.1606109,0.11227516,0.093549095,0.045856465,0.034117512,-0.014038925,-0.016813891,-0.015208595,-0.0010991611,0.005138395,0.007590552,0.0061611426,0.00061249133,0.010081227,-0.03208594,-0.022081688
131,-0.05707643,-0.024647687,-0.10029433,-0.07487432,-0.064178035,-0.08804497,-0.09307532,-0.10139618,-0.21538654,-0.30674303,-0.4972253,-0.56937903,-0.5296441,-0.43240824,-0.29652888,-0.18994957,-0.16322884,-0.16755533,-0.17684513,-0.06423926,-0.034679007,0.0006881014,0.01921106,0.033243407,0.062719904,0.075287335,0.0892983,0.11906005,0.15086783,0.17305067,0.17840326,0.13408418,0.12732373,0.063095294,-0.039805513,-0.09947485,-0.14722256,-0.2132856,-0.24456525,-0.23977457,-0.23293304,-0.22701731,-0.23260932,-0.25775108,-0.2687166,-0.27308503,-0.29540437,-0.29813996
132,0.10208896,0.12474482,0.113636956,0.09539043,0.105654426,0.08419701,0.03580634,-0.036325086,-0.15082562,-0.27914673,-0.45520315,-0.61625385,-0.686922,-0.6680614,-0.6866894,-0.7061269,-0.71783936,-0.6852606,-0.54772055,-0.03638444,-0.046866603,-0.098167226,-0.06746406,-0.044232335,-0.033505112,-0.045743432,-0.07210679,-0.13775514,-0.19802406,-0.21925607,-0.25268933,-0.27080765,-0.31023756,-0.33647314,-0.38444778,-0.4134996,-0.42924738,-0.4575441,-0.49805343,-0.5228471,-0.52413815,-0.5289901,-0.5536789,-0.5598795,-0.5310934,-0.53926724,-0.52912974,-0.5320748
133,-0.8474764,-0.86180335,-0.9150794,-0.9978413,-1.042236,-1.0619737,-1.1415799,-1.2397244,-1.3250169,-1.3688916,-1.3565956,-1.3517227,-1.3622793,-1.3542589,-1.284288,-1.150033,-1.0323763,-0.94175917,-0.875755,-0.82128525,-0.96599007,-0.9954562,-1.0421783,-1.067852,-1.0952463,-1.1134449,-1.1529076,-1.190079,-1.1813685,-1.1634893,-1.1469383,-1.1864308,-1.2108811,-1.223883,-1.2548091,-1.2948214,-1.3142074,-1.2733648,-1.2014761,-1.113986,-1.0211673,-0.8925465,-0.81744653,-0.7618794,-0.68732846,-0.6490428,-0.5990077,-0.5893492
134,-0.0013001407,-0.02203072,-0.12226431,-0.2465285,-0.28904155,-0.273729,-0.27666128,-0.2751014,-0.31766874,-0.3288464,-0.32680118,-0.36008012,-0.32435814,-0.15703775,0.023271766,0.11860696,0.1654887,0.1844536,0.18240641,-0.35949105,-0.39915368,-0.39636093,-0.38957193,-0.35785124,-0.3396531,-0.2959923,-0.25374225,-0.2758205,-0.3517385,-0.4296219,-0.53298163,-0.5633543,-0.58581114,-0.618326,-0.6264241,-0.5893007,-0.5016629,-0.4055421,-0.28474566,-0.20751382,-0.13349998,-0.045274407,0.007912329,0.057591435,0.10139476,0.13539246,0.16854526,0.19975886
135,-0.088091955,-0.14931405,-0.23176424,-0.3645586,-0.46108702,-0.5003516,-0.53274745,-0.59193677,-0.64990044,-0.6458872,-0.5724042,-0.5791222,-0.48013264,-0.48104015,-0.46778685,-0.48525307,-0.52404207,-0.5428102,-0.52724034,-0.45893097,-0.48233742,-0.46879244,-0.50851613,-0.5175819,-0.5104443,-0.54281163,-0.5645378,-0.63176346,-0.6539949,-0.6569746,-0.71054655,-0.71591157,-0.70574075,-0.69134146,-0.6449312,-0.6025314,-0.57553196,-0.5181603,-0.4810594,-0.45132262,-0.42972073,-0.4027038,-0.3914447,-0.37906027,-0.3705021,-0.33605203,-0.2984416,-0.2710638
136,0.034312293,-0.015176698,0.017742228,0.07395277,0.11522954,0.17523715,0.212027,0.20404747,0.13397788,0.08733015,-0.029689794,-0.14267297,-0.20475487,-0.19647239,-0.16490032,-0.0028325191,0.08985639,0.2176557,0.25317445,0.0026065777,0.104253575,0.18258257,0.21519594,0.3102526,0.3742213,0.4078213,0.48813173,0.4802217,0.48714933,0.4354685,0.37414676,0.31646377,0.20759572,0.06842769,-0.03272719,-0.121124655,-0.17725231,-0.21573079,-0.22631243,-0.21670482,-0.19925089,-0.16627462,-0.14209826,-0.096110195,-0.08656326,-0.041494388,-0.017278302,0.017220343
137,-0.16060841,-0.10760178,0.0027599295,0.025552025,0.091928214,0.10273158,0.10039254,0.06760702,0.01828614,-0.081481986,-0.087691925,-0.19098331,-0.17770374,-0.14355698,-0.16399145,-0.110277385,-0.048764035,0.004519279,-0.01682796,-0.08723314,-0.12469255,-0.0714645,-0.046002507,-0.01599618,-0.018905776,-0.014053676,-0.023723155,-0.011001917,-0.040760376,-0.047649577,-0.07857371,-0.10245499,-0.09709326,-0.1488195,-0.16129954,-0.17778714,-0.21362272,-0.2146063,-0.2114062,-0.23153904,-0.23692267,-0.21946064,-0.18855262,-0.15448692,-0.15848824,-0.13959536,-0.12073673,-0.12700897
138,0.3554456,0.43604696,0.55719817,0.58982337,0.66862255,0.66772115,0.62488276,0.57367784,0.56107444,0.47109008,0.44043365,0.29594314,0.24421024,0.17007397,0.14019449,0.111572735,0.13384448,0.17390795,0.19195357,0.32473624,0.4756836,0.5873709,0.61653954,0.6390264,0.62795764,0.5721048,0.510205,0.43631393,0.41626173,0.4149217,0.3636052,0.32451662,0.3037335,0.2959733,0.2590572,0.2369947,0.22031811,0.21419844,0.21120687,0.19771476,0.20681043,0.20241855,0.19294105,0.18821207,0.18197678,0.19268009,0.19142735,0.19078802
139,0.12785035,0.22816049,0.18067524,0.18317236,0.18973313,0.20078322,0.18369459,0.14824545,0.14476202,0.06993931,0.13818511,0.106445454,0.10487157,0.050686486,-0.01819319,-0.07302693,-0.122746535,-0.06830277,-0.053705104,0.117505625,0.14375283,0.20693107,0.16505086,0.18281189,0.19445378,0.19142713,0.18743883,0.1732862,0.15844867,0.11151706,0.07846335,0.06926997,0.046921544,0.037531182,0.05828853,0.09496974,0.112341926,0.15187435,0.17909442,0.2013836,0.19894972,0.16979836,0.1394705,0.1244824,0.06825936,0.03416739,0.008217999,0.021980673
140,0.9633789,0.9990293,1.0322925,1.0358131,1.0218334,1.0405246,1.0766903,1.0765777,1.100392,1.0874279,1.0961609,1.0431956,0.96066517,0.81916475,0.6619597,0.5115373,0.4326005,0.3671674,0.3985974,0.96883196,1.0675954,1.0886841,1.0690441,1.0453519,1.0772202,1.1067017,1.1373544,1.1333117,1.1226865,1.0921869,1.068215,1.0188828,0.9680414,0.8923216,0.83293325,0.7658398,0.70789695,0.628192,0.545682,0.4677557,0.43335503,0.42261732,0.41737974,0.43380818,0.43309274,0.44733968,0.43329895,0.45571634
141,-0.31954622,-0.4044072,-0.49495965,-0.49880022,-0.42609307,-0.34187174,-0.2821655,-0.33250356,-0.3968556,-0.54183084,-0.8029312,-1.0667315,-1.1978846,-1.1656586,-1.0378598,-0.848404,-0.76549417,-0.6796067,-0.6527247,-0.10785583,-0.058758404,0.017436294,0.010697065,0.120922774,0.16874531,0.17912664,0.16778298,0.10574277,0.012412477,-0.074509546,-0.2022978,-0.24852887,-0.35002738,-0.44837046,-0.5749268,-0.6404191,-0.6519181,-0.66840774,-0.6733643,-0.6941095,-0.6215013,-0.5842613,-0.5891613,-0.56965446,-0.54260546,-0.51119936,-0.50433916,-0.49203095
142,0.16771598,0.15869266,0.094874874,0.13448736,0.15154551,0.13944322,0.13576214,0.12776351,0.11468064,0.07069776,0.03429302,-0.11285996,-0.117036276,-0.20770212,-0.22857498,-0.21511634,-0.21562995,-0.1609598,-0.13598245,0.14406388,0.21286382,0.21692786,0.121557675,0.11927091,0.15489452,0.16849007,0.21754833,0.27680433,0.3288779,0.36864334,0.32765514,0.31715554,0.31121397,0.2207384,0.13683245,0.02562223,-0.008171346,-0.067460865,-0.124375865,-0.18079762,-0.19771509,-0.22607265,-0.22132716,-0.22824049,-0.20982075,-0.21282485,-0.20369881,-0.1716881
143,-0.7605493,-0.7301598,-0.67055756,-0.64870805,-0.6084528,-0.5432087,-0.53056145,-0.5512833,-0.57827044,-0.6842877,-0.81394184,-0.8789019,-0.9549874,-0.97934365,-0.9999998,-0.89446044,-0.78695863,-0.7007422,-0.5782586,-0.5977761,-0.5506537,-0.5103463,-0.45070368,-0.40455133,-0.37128752,-0.34342378,-0.33032727,-0.24683902,-0.20731033,-0.18586193,-0.19010386,-0.19209696,-0.1970448,-0.21999793,-0.26981696,-0.38773558,-0.5082331,-0.56886995,-0.6372179,-0.71034867,-0.80452013,-0.86775565,-0.907744,-0.9105821,-0.92295307,-0.88789773,-0.85768694,-0.85317045
144,-0.5320469,-0.66217667,-0.7793816,-0.8691787,-0.94008976,-0.96021974,-0.9713387,-0.99064964,-0.99122155,-0.9605637,-0.88852865,-0.8396148,-0.7934878,-0.742146,-0.6847095,-0.59131795,-0.5694116,-0.5234792,-0.5218404,-0.5640117,-0.69993764,-0.7652017,-0.76684195,-0.7796137,-0.8096375,-0.8393393,-0.8290506,-0.81804514,-0.82036704,-0.82347816,-0.8091334,-0.79088104,-0.8360528,-0.8278478,-0.8218462,-0.81170213,-0.81788486,-0.7975419,-0.74167496,-0.71664983,-0.66660565,-0.59623915,-0.54305255,-0.49253157,-0.4797629,-0.4250371,-0.38288033,-0.34535018
145,-0.24925132,-0.35277534,-0.37927184,-0.4234387,-0.50768346,-0.53943926,-0.57140297,-0.5822378,-0.6327453,-0.5880647,-0.5686698,-0.5849521,-0.6267467,-0.59182364,-0.55985403,-0.4722977,-0.39103502,-0.18714245,-0.031334326,-0.30161956,-0.43119937,-0.4791599,-0.48185912,-0.5354582,-0.5850487,-0.58391863,-0.5930381,-0.629174,-0.69946146,-0.7381031,-0.7442518,-0.7712091,-0.8433485,-0.9018993,-0.9280874,-0.93273234,-0.9462147,-0.9628303,-0.9554091,-0.943432,-0.88055253,-0.80145866,-0.7271661,-0.6567852,-0.5781513,-0.47439775,-0.38654426,-0.3190388
146,1.1646582,1.4172077,1.5278281,1.5753149,1.591293,1.6391101,1.6540222,1.6207323,1.6569957,1.614226,1.5518277,1.454367,1.3940728,1.2900791,1.1925094,1.0921857,1.0870775,1.0666368,1.0611353,1.0251192,1.2980977,1.3984319,1.388242,1.4416442,1.5268743,1.5436994,1.4707719,1.498169,1.4778645,1.4244817,1.3565878,1.2887615,1.2747649,1.2347134,1.1998806,1.220487,1.2547264,1.2552153,1.2514902,1.2310647,1.1972711,1.172883,1.1228883,1.1120285,1.0812072,1.0866771,1.0904431,1.1133682
147,-0.57202375,-0.6809019,-0.8298209,-0.8347309,-0.8727166,-0.8465986,-0.8540669,-0.9349993,-1.0696917,-1.2409638,-1.4129924,-1.5632145,-1.6011304,-1.5236498,-1.3883168,-1.1811284,-1.0312023,-0.883006,-0.8146361,-1.0055546,-1.0367738,-1.0030918,-0.9396639,-0.8663202,-0.8489135,-0.8606335,-0.8741653,-0.8622374,-0.91726846,-0.9072101,-0.8876879,-0.9006616,-0.89008015,-0.9510545,-0.9733195,-0.99518794,-0.9964275,-1.0334554,-1.0476654,-1.0243479,-1.0000176,-0.97572106,-0.9434547,-0.89620477,-0.86590004,-0.8282724,-0.7896752,-0.73188365
148,-0.30840552,-0.30876482,-0.31226066,-0.34539965,-0.350687,-0.36068794,-0.32050943,-0.30394986,-0.27247244,-0.25369814,-0.35307792,-0.3580156,-0.32763785,-0.37708908,-0.35815772,-0.36267036,-0.35491094,-0.28068838,-0.25233656,-0.4149031,-0.43781877,-0.41977817,-0.45464632,-0.43807983,-0.41592678,-0.38644716,-0.3386242,-0.2904071,-0.26653758,-0.23616455,-0.2162731,-0.22055939,-0.20046927,-0.21857342,-0.22204544,-0.2330135,-0.24429302,-0.22683491,-0.25683177,-0.26566777,-0.27041897,-0.2872207,-0.3011394,-0.340108,-0.33777943,-0.34409672,-0.34426418,-0.37241146
149,-1.2589463,-1.2585436,-1.2360275,-1.1517919,-1.0987957,-1.0562614,-1.049916,-1.0373828,-1.1205013,-1.2195845,-1.2261733,-1.1554663,-1.0632457,-1.0189916,-0.95854896,-0.9453248,-0.93724346,-0.97267216,-1.0161872,-1.288015,-1.2472825,-1.1349556,-1.0096924,-0.8889742,-0.780768,-0.71047,-0.70283127,-0.6034496,-0.5638455,-0.4856523,-0.46103227,-0.40953383,-0.40111747,-0.443038,-0.47158253,-0.50630856,-0.5711994,-0.59524775,-0.59931237,-0.6626436,-0.7005356,-0.74089026,-0.7843424,-0.8320849,-0.8894894,-0.9174659,-0.9310768,-0.9963793
150,-0.30843282,-0.25977919,-0.2457084,-0.15228063,-0.06328001,-0.052899122,-0.11286791,-0.14090371,-0.2444883,-0.38999847,-0.5144722,-0.56660587,-0.59320843,-0.65282786,-0.5977524,-0.4533681,-0.32276165,-0.1576582,-0.096587345,-0.12046509,-0.12823701,-0.13760512,-0.09385129,-0.070245534,-0.028317014,-0.025089938,-0.03316218,-0.028602913,-0.038908135,-0.03984133,0.017213808,0.042630773,0.038050693,-0.031561412,-0.077947736,-0.101086736,-0.18840699,-0.27107152,-0.3480205,-0.40024823,-0.4437286,-0.4890845,-0.5110688,-0.5372311,-0.55084264,-0.5017904,-0.48577625,-0.4761475
151,0.6800472,0.7399986,0.78526056,0.75704515,0.7360232,0.7097476,0.68364835,0.6001221,0.5306286,0.47283757,0.29544938,0.15442128,0.011932749,-0.0044833436,0.07532675,0.22016366,0.32326564,0.48565853,0.5040518,0.54844844,0.6278356,0.65344423,0.6036912,0.5966461,0.5681161,0.5132915,0.464977,0.42532766,0.35470912,0.2831456,0.24253915,0.2171725,0.23521483,0.20917068,0.17048375,0.17250824,0.17675708,0.20138593,0.21071272,0.1941353,0.21846427,0.24103512,0.26806605,0.27585375,0.28576836,0.28738227,0.33143604,0.33555317
152,-0.7377678,-0.9635302,-1.140837,-1.2566204,-1.2713668,-1.2827084,-1.3259695,-1.3871068,-1.5165915,-1.638517,-1.7671523,-1.8552052,-1.8641344,-1.683857,-1.4367843,-1.1452422,-0.91141075,-0.78691745,-0.6599462,-1.0563595,-1.2757156,-1.3350302,-1.3852026,-1.3760867,-1.3954806,-1.3749473,-1.3977711,-1.4336305,-1.5326189,-1.593699,-1.6704607,-1.7418058,-1.8120873,-1.8747323,-1.8798449,-1.8540857,-1.8294203,-1.7061194,-1.556044,-1.4130943,-1.271879,-1.1706443,-1.0560144,-0.95705473,-0.8667815,-0.77727294,-0.6900202,-0.619729
153,-0.25163025,-0.39633238,-0.50780576,-0.5008794,-0.41706064,-0.39480093,-0.39682457,-0.46078208,-0.57243556,-0.71783113,-0.87293994,-0.9664644,-1.017944,-1.0729376,-1.084804,-0.99778247,-0.9590834,-0.89406854,-0.85684353,-0.4602922,-0.4563398,-0.4232732,-0.32754353,-0.29148117,-0.23921199,-0.19902815,-0.15012234,-0.14149296,-0.17610168,-0.19686231,-0.24872266,-0.35676405,-0.42490143,-0.52273715,-0.6425067,-0.7250194,-0.8411341,-0.8928209,-0.9257826,-0.94810313,-0.99442095,-0.97101873,-0.9632227,-0.94686514,-0.9699143,-0.9518834,-0.93904805,-0.92647445
154,-0.13500784,-0.17707875,-0.19907086,-0.18503256,-0.21075307,-0.21442464,-0.24118121,-0.24139903,-0.3369756,-0.41973254,-0.50829244,-0.64809406,-0.66045904,-0.59629875,-0.5312735,-0.4304904,-0.4223703,-0.3608554,-0.29856682,-0.15583521,-0.18472888,-0.16442432,-0.15118401,-0.115935735,-0.090759456,-0.08110679,-0.064984195,-0.067697965,-0.06990795,-0.091922745,-0.11897097,-0.14303698,-0.19840024,-0.23448831,-0.27520168,-0.31977993,-0.3615193,-0.4001749,-0.37737554,-0.41758835,-0.40756455,-0.41744396,-0.4244188,-0.41256833,-0.42563972,-0.41808924,-0.41890305,-0.40598428
155,0.9570822,0.9472496,0.9541038,0.9987328,1.0534753,1.0145898,1.0190871,1.0604936,1.0458814,0.93114716,0.863166,0.79718965,0.720773,0.72920823,0.7134381,0.61730295,0.5229261,0.50929797,0.4861491,1.2249871,1.2354451,1.1480876,1.0171409,1.0019907,1.0158458,1.044858,1.0858519,1.1033844,1.1086963,1.0713301,1.0490034,1.0121303,0.9616206,0.8693677,0.76211005,0.7073184,0.62635076,0.5273687,0.41604114,0.38133466,0.3305925,0.26457503,0.26087925,0.29162645,0.29858083,0.29079956,0.2890645,0.35361943
